Year,State,TotalCount,pop1000,rate
1933,KANSAS,7892,1877,4.204581779435269
1933,KENTUCKY,1954,2698,0.7242401779095626
1933,LOUISIANA,1122,2178,0.5151515151515151
1933,MAINE,139,821,0.16930572472594396
1933,MARYLAND,762,1694,0.4498229043683589
1933,MASSACHUSETTS,24571,4282,5.738206445586175
1933,MICHIGAN,32800,4780,6.861924686192468
1933,MINNESOTA,27992,2673,10.472128694350916
1933,MISSOURI,9185,3773,2.434402332361516
1933,MONTANA,2599,541,4.804066543438077
1933,NEBRASKA,2808,1385,2.027436823104693
1933,NEVADA,3,96,0.03125
1933,NEW HAMPSHIRE,1180,477,2.4737945492662474
1933,NEW JERSEY,38007,4107,9.254200146092037
1933,NEW MEXICO,761,449,1.6948775055679288
1933,NEW YORK,74621,13126,5.68497638275179
1933,NORTH CAROLINA,20472,3268,6.26438188494492
1933,NORTH DAKOTA,2800,674,4.154302670623146
1933,OHIO,23340,6740,3.462908011869436
1933,OKLAHOMA,3181,2392,1.3298494983277591
1933,OREGON,2919,978,2.9846625766871164
1933,PENNSYLVANIA,42372,9784,4.330744071954211
1933,RHODE ISLAND,65,675,0.0962962962962963
1933,SOUTH CAROLINA,6897,1752,3.9366438356164384
1933,SOUTH DAKOTA,2818,690,4.084057971014492
1933,TENNESSEE,5117,2747,1.8627593738623953
1933,TEXAS,24553,6014,4.082640505487197
1933,UTAH,5026,520,9.665384615384616
1933,VERMONT,1527,357,4.277310924369748
1933,VIRGINIA,11315,2460,4.599593495934959
1933,WASHINGTON,4500,1592,2.8266331658291457
1933,WEST VIRGINIA,6882,1752,3.9280821917808217
1933,WISCONSIN,11699,3040,3.848355263157895
1933,WYOMING,618,230,2.6869565217391305
1934,ALABAMA,18272,2685,6.805214152700186
1934,ARIZONA,1028,428,2.4018691588785046
1934,ARKANSAS,8572,1878,4.564430244941427
1934,CALIFORNIA,31061,6060,5.125577557755776
1934,COLORADO,21147,1075,19.671627906976745
1934,CONNECTICUT,6511,1650,3.9460606060606063
1934,DELAWARE,4109,250,16.436
1934,FLORIDA,11428,1585,7.210094637223975
1934,GEORGIA,27062,2964,9.130229419703104
1934,IDAHO,1249,473,2.6405919661733614
1934,ILLINOIS,57797,7772,7.436567164179104
1934,INDIANA,27830,3319,8.385055739680627
1934,IOWA,12282,2510,4.893227091633466
1934,KANSAS,11222,1868,6.007494646680942
1934,KENTUCKY,14054,2722,5.163115356355621
1934,LOUISIANA,5783,2202,2.6262488646684834
1934,MAINE,706,829,0.8516284680337757
1934,MARYLAND,27103,1710,15.849707602339182
1934,MASSACHUSETTS,52836,4305,12.273170731707317
1934,MICHIGAN,9162,4798,1.909545644018341
1934,MINNESOTA,10671,2695,3.9595547309833026
1934,MISSOURI,20564,3784,5.43446088794926
1934,MONTANA,2485,545,4.559633027522936
1934,NEBRASKA,7181,1382,5.196092619392185
1934,NEVADA,66,98,0.673469387755102
1934,NEW HAMPSHIRE,4727,480,9.847916666666666
1934,NEW JERSEY,17632,4089,4.3120567375886525
1934,NEW MEXICO,3665,461,7.950108459869848
1934,NEW YORK,39669,13253,2.9932090847355317
1934,NORTH CAROLINA,57410,3304,17.37590799031477
1934,NORTH DAKOTA,5891,672,8.766369047619047
1934,OHIO,37240,6751,5.5162198192860314
1934,OKLAHOMA,9528,2391,3.984943538268507
1934,OREGON,2158,985,2.1908629441624368
1934,PENNSYLVANIA,107031,9795,10.927105666156201
1934,RHODE ISLAND,453,675,0.6711111111111111
1934,SOUTH CAROLINA,11377,1760,6.464204545454545
1934,SOUTH DAKOTA,10156,682,14.89149560117302
1934,TENNESSEE,22216,2784,7.9798850574712645
1934,TEXAS,29807,6053,4.924335040475797
1934,UTAH,17119,522,32.79501915708812
1934,VERMONT,1393,357,3.9019607843137254
1934,VIRGINIA,34159,2485,13.746076458752515
1934,WASHINGTON,11016,1610,6.842236024844721
1934,WEST VIRGINIA,4960,1771,2.800677583286279
1934,WISCONSIN,44463,3054,14.55893909626719
1934,WYOMING,2216,233,9.510729613733906
1935,ALABAMA,8015,2719,2.9477749172489887
1935,ARIZONA,575,434,1.3248847926267282
1935,ARKANSAS,2002,1890,1.0592592592592593
1935,CALIFORNIA,35350,6175,5.724696356275303
1935,COLORADO,19996,1078,18.549165120593692
1935,CONNECTICUT,31358,1666,18.822328931572628
1935,DELAWARE,1252,252,4.968253968253968
1935,FLORIDA,1713,1613,1.0619962802231866
1935,GEORGIA,97,2955,0.03282571912013536
1935,IDAHO,942,481,1.9584199584199584
1935,ILLINOIS,80971,7797,10.384891624983968
1935,INDIANA,11487,3332,3.447478991596639
1935,IOWA,26008,2524,10.304278922345484
1935,KANSAS,31569,1872,16.86378205128205
1935,KENTUCKY,19597,2748,7.13136826783115
1935,LOUISIANA,3448,2228,1.5475763016157988
1935,MAINE,7357,836,8.80023923444976
1935,MARYLAND,2520,1729,1.45748987854251
1935,MASSACHUSETTS,18210,4343,4.1929541791388445
1935,MICHIGAN,111413,4838,23.028730880529146
1935,MINNESOTA,45114,2717,16.604343025395657
1935,MISSOURI,15365,3798,4.045550289626119
1935,MONTANA,9976,550,18.138181818181817
1935,NEBRASKA,9794,1375,7.122909090909091
1935,NEVADA,18,100,0.18
1935,NEW HAMPSHIRE,247,481,0.5135135135135135
1935,NEW JERSEY,39800,4085,9.742962056303549
1935,NEW MEXICO,777,475,1.6357894736842105
1935,NEW YORK,83454,13375,6.239551401869159
1935,NORTH CAROLINA,10312,3323,3.1032199819440263
1935,NORTH DAKOTA,1902,670,2.8388059701492536
1935,OHIO,49305,6787,7.264623545012524
1935,OKLAHOMA,2545,2386,1.0666387259010897
1935,OREGON,9736,1001,9.726273726273726
1935,PENNSYLVANIA,104244,9774,10.665438919582567
1935,RHODE ISLAND,6864,678,10.123893805309734
1935,SOUTH CAROLINA,850,1769,0.48049745618993783
1935,SOUTH DAKOTA,1349,674,2.0014836795252227
1935,TENNESSEE,1502,2798,0.5368120085775554
1935,TEXAS,3949,6123,0.6449452882573902
1935,UTAH,425,526,0.8079847908745247
1935,VERMONT,2124,357,5.949579831932773
1935,VIRGINIA,22867,2520,9.07420634920635
1935,WASHINGTON,14481,1629,8.88950276243094
1935,WEST VIRGINIA,12559,1794,7.000557413600892
1935,WISCONSIN,59225,3070,19.291530944625407
1935,WYOMING,2212,237,9.333333333333334
1936,ALABAMA,588,2743,0.2143638352169158
1936,ARIZONA,2376,443,5.363431151241535
1936,ARKANSAS,107,1892,0.056553911205074
1936,CALIFORNIA,64931,6341,10.23986752878095
1936,COLORADO,1046,1090,0.9596330275229358
1936,CONNECTICUT,4269,1672,2.5532296650717705
1936,DELAWARE,1655,253,6.541501976284585
1936,FLORIDA,490,1651,0.29678982434887946
1936,GEORGIA,43,2978,0.014439220953660174
1936,IDAHO,1527,495,3.084848484848485
1936,ILLINOIS,1722,7840,0.21964285714285714
1936,INDIANA,829,3348,0.24761051373954598
1936,IOWA,285,2509,0.11359107214029494
1936,KANSAS,472,1869,0.2525414660246121
1936,KENTUCKY,2703,2768,0.9765173410404624
1936,LOUISIANA,1972,2246,0.8780053428317008
1936,MAINE,8919,840,10.617857142857142
1936,MARYLAND,7185,1745,4.117478510028653
1936,MASSACHUSETTS,36189,4355,8.309758897818599
1936,MICHIGAN,3321,4889,0.6792800163632645
1936,MINNESOTA,11029,2734,4.034016093635699
1936,MISSOURI,711,3801,0.18705603788476716
1936,MONTANA,484,554,0.8736462093862816
1936,NEBRASKA,1300,1358,0.9572901325478645
1936,NEW HAMPSHIRE,1161,481,2.413721413721414
1936,NEW JERSEY,9964,4084,2.4397649363369247
1936,NEW MEXICO,1263,489,2.5828220858895707
1936,NEW YORK,67472,13481,5.00496995771827
1936,NORTH CAROLINA,2651,3346,0.7922893006575015
1936,NORTH DAKOTA,138,664,0.20783132530120482
1936,OHIO,12897,6801,1.8963387737097486
1936,OKLAHOMA,394,2365,0.16659619450317126
1936,OREGON,11765,1025,11.478048780487805
1936,PENNSYLVANIA,35717,9767,3.6569059076482033
1936,RHODE ISLAND,2442,686,3.5597667638483963
1936,SOUTH CAROLINA,1122,1781,0.6299831555306008
1936,SOUTH DAKOTA,232,666,0.3483483483483483
1936,TENNESSEE,1953,2791,0.6997491938373342
1936,TEXAS,9900,6192,1.5988372093023255
1936,UTAH,1066,527,2.0227703984819736
1936,VERMONT,12146,357,34.022408963585434
1936,VIRGINIA,3429,2552,1.343652037617555
1936,WASHINGTON,11203,1653,6.7773744706594075
1936,WEST VIRGINIA,1615,1808,0.8932522123893806
1936,WISCONSIN,4328,3082,1.4042829331602855
1936,WYOMING,139,240,0.5791666666666667
1937,ALABAMA,900,2762,0.3258508327299059
1937,ARIZONA,3793,453,8.373068432671081
1937,ARKANSAS,403,1903,0.2117708880714661
1937,CALIFORNIA,6380,6528,0.977328431372549
1937,COLORADO,1917,1104,1.736413043478261
1937,CONNECTICUT,11201,1678,6.6752085816448155
1937,DELAWARE,2494,254,9.818897637795276
1937,FLORIDA,828,1709,0.4844938560561732
1937,GEORGIA,286,3037,0.09417188014487982
1937,IDAHO,1239,507,2.4437869822485205
1937,ILLINOIS,18086,7857,2.3018963981163294
1937,INDIANA,11231,3374,3.3286899822169533
1937,IOWA,355,2498,0.14211369095276222
1937,KANSAS,1057,1856,0.5695043103448276
1937,KENTUCKY,8671,2784,3.1145833333333335
1937,LOUISIANA,554,2257,0.2454585733274258
1937,MAINE,1162,842,1.3800475059382422
1937,MARYLAND,12353,1754,7.042759407069555
1937,MASSACHUSETTS,25380,4358,5.823772372648004
1937,MICHIGAN,9185,4968,1.8488325281803544
1937,MINNESOTA,800,2746,0.29133284777858703
1937,MISSISSIPPI,0,2086,0
1937,MISSOURI,7186,3794,1.8940432261465472
1937,MONTANA,758,554,1.3682310469314078
1937,NEBRASKA,488,1339,0.36445108289768485
1937,NEW HAMPSHIRE,2033,481,4.226611226611227
1937,NEW JERSEY,54524,4088,13.33757338551859
1937,NEW MEXICO,2749,503,5.465208747514911
1937,NEW YORK,30221,13511,2.2367700392272964
1937,NORTH CAROLINA,7719,3385,2.2803545051698673
1937,NORTH DAKOTA,64,655,0.09770992366412214
1937,OHIO,38149,6809,5.6027316786605965
1937,OKLAHOMA,1246,2334,0.5338474721508141
1937,OREGON,500,1048,0.4770992366412214
1937,PENNSYLVANIA,48561,9790,4.96026557711951
1937,RHODE ISLAND,4714,694,6.792507204610951
1937,SOUTH CAROLINA,1875,1802,1.0405105438401776
1937,SOUTH DAKOTA,68,656,0.10365853658536585
1937,TENNESSEE,4319,2795,1.5452593917710198
1937,TEXAS,17185,6250,2.7496
1937,UTAH,3002,529,5.674858223062381
1937,VERMONT,1403,356,3.941011235955056
1937,VIRGINIA,11060,2590,4.27027027027027
1937,WASHINGTON,2398,1681,1.4265318262938727
1937,WEST VIRGINIA,2187,1813,1.2062879205736348
1937,WISCONSIN,3205,3088,1.0378886010362693
1937,WYOMING,170,243,0.6995884773662552
1938,ALABAMA,16746,2787,6.008611410118407
1938,ARIZONA,604,466,1.296137339055794
1938,ARKANSAS,7778,1928,4.034232365145228
1938,CALIFORNIA,24751,6656,3.7185997596153846
1938,COLORADO,13756,1112,12.370503597122303
1938,CONNECTICUT,1586,1684,0.9418052256532067
1938,DELAWARE,688,257,2.67704280155642
1938,FLORIDA,10711,1771,6.0479954827780915
1938,GEORGIA,12211,3091,3.950501455839534
1938,IDAHO,778,513,1.5165692007797271
1938,ILLINOIS,127935,7866,16.26430205949657
1938,INDIANA,23646,3386,6.983461311281748
1938,IOWA,7858,2494,3.1507618283881316
1938,KANSAS,12663,1842,6.874592833876221
1938,KENTUCKY,14689,2800,5.246071428571429
1938,LOUISIANA,1101,2285,0.48183807439824944
1938,MAINE,4012,843,4.759193357058126
1938,MARYLAND,2329,1766,1.3187995469988676
1938,MASSACHUSETTS,15088,4365,3.4565864833906073
1938,MICHIGAN,109041,5056,21.566653481012658
1938,MINNESOTA,9872,2753,3.5859062840537597
1938,MISSISSIPPI,0,2127,0
1938,MISSOURI,20551,3781,5.435334567574715
1938,MONTANA,3007,552,5.447463768115942
1938,NEBRASKA,4257,1326,3.2104072398190047
1938,NEW HAMPSHIRE,1246,485,2.569072164948454
1938,NEW JERSEY,28543,4100,6.961707317073171
1938,NEW MEXICO,2521,513,4.914230019493178
1938,NEW YORK,71685,13512,5.305284191829485
1938,NORTH CAROLINA,49440,3440,14.372093023255815
1938,NORTH DAKOTA,6741,647,10.41885625965997
1938,OHIO,56078,6837,8.202135439520257
1938,OKLAHOMA,3832,2324,1.648881239242685
1938,OREGON,1332,1067,1.2483598875351454
1938,PENNSYLVANIA,146467,9952,14.717343247588424
1938,RHODE ISLAND,76,694,0.10951008645533142
1938,SOUTH CAROLINA,7647,1834,4.1695747001090515
1938,SOUTH DAKOTA,1256,649,1.9352850539291218
1938,TENNESSEE,15192,2821,5.385324353066289
1938,TEXAS,5630,6301,0.8935089668306618
1938,UTAH,10705,535,20.009345794392523
1938,VERMONT,4443,356,12.480337078651685
1938,VIRGINIA,15254,2638,5.782410917361638
1938,WASHINGTON,1585,1698,0.9334511189634864
1938,WEST VIRGINIA,13024,1828,7.12472647702407
1938,WISCONSIN,104450,3098,33.715300193673336
1938,WYOMING,613,246,2.491869918699187
1939,ALABAMA,4613,2814,1.6393034825870647
1939,ARIZONA,485,484,1.0020661157024793
1939,ARKANSAS,1868,1948,0.9589322381930184
1939,CALIFORNIA,85576,6785,12.61252763448784
1939,COLORADO,8327,1120,7.4348214285714285
1939,CONNECTICUT,23069,1696,13.602004716981131
1939,DELAWARE,234,263,0.8897338403041825
1939,FLORIDA,3909,1836,2.1290849673202614
1939,GEORGIA,3474,3120,1.1134615384615385
1939,IDAHO,2309,521,4.431861804222649
1939,ILLINOIS,1740,7890,0.22053231939163498
1939,INDIANA,642,3403,0.1886570672935645
1939,IOWA,5300,2520,2.1031746031746033
1939,KANSAS,2439,1824,1.337171052631579
1939,KENTUCKY,1343,2825,0.4753982300884956
1939,LOUISIANA,4887,2334,2.0938303341902316
1939,MAINE,1805,846,2.1335697399527187
1939,MARYLAND,13561,1793,7.563301728945901
1939,MASSACHUSETTS,30812,4347,7.0881067402806535
1939,MICHIGAN,14078,5156,2.730411171450737
1939,MINNESOTA,20612,2771,7.438469866474197
1939,MISSISSIPPI,0,2168,0
1939,MISSOURI,455,3783,0.12027491408934708
1939,MONTANA,9925,555,17.882882882882882
1939,NEBRASKA,5365,1318,4.070561456752656
1939,NEW HAMPSHIRE,260,490,0.5306122448979592
1939,NEW JERSEY,1445,4129,0.3499636715911843
1939,NEW MEXICO,722,523,1.3804971319311663
1939,NEW YORK,51991,13523,3.8446350661835393
1939,NORTH CAROLINA,21353,3514,6.0765509391007395
1939,NORTH DAKOTA,3322,644,5.158385093167702
1939,OHIO,1963,6886,0.2850711588730758
1939,OKLAHOMA,5134,2333,2.200600085726532
1939,OREGON,2251,1081,2.082331174838113
1939,PENNSYLVANIA,5621,9901,0.5677204322795677
1939,RHODE ISLAND,1830,701,2.6105563480741796
1939,SOUTH CAROLINA,677,1872,0.36164529914529914
1939,SOUTH DAKOTA,7902,645,12.251162790697675
1939,TENNESSEE,2174,2874,0.756437021572721
1939,TEXAS,9465,6360,1.4882075471698113
1939,UTAH,3432,543,6.320441988950276
1939,VERMONT,2241,358,6.259776536312849
1939,VIRGINIA,16202,2670,6.06816479400749
1939,WASHINGTON,32404,1715,18.894460641399416
1939,WEST VIRGINIA,507,1868,0.2714132762312634
1939,WISCONSIN,20081,3121,6.434155719320731
1939,WYOMING,1973,248,7.955645161290323
1940,ALABAMA,3600,2845,1.265377855887522
1940,ARIZONA,2124,499,4.2565130260521045
1940,ARKANSAS,1125,1955,0.5754475703324808
1940,CALIFORNIA,11155,6950,1.6050359712230216
1940,COLORADO,2244,1130,1.9858407079646017
1940,CONNECTICUT,2564,1708,1.5011709601873535
1940,DELAWARE,147,269,0.5464684014869888
1940,FLORIDA,3206,1915,1.6741514360313317
1940,GEORGIA,3227,3119,1.0346264828470664
1940,IDAHO,1467,522,2.810344827586207
1940,ILLINOIS,14238,7905,1.8011385199240986
1940,INDIANA,737,3433,0.2146810369938829
1940,IOWA,6731,2537,2.653133622388648
1940,KANSAS,13966,1788,7.81096196868009
1940,KENTUCKY,4527,2859,1.5834207764952781
1940,LOUISIANA,401,2370,0.16919831223628692
1940,MAINE,11162,849,13.147232037691401
1940,MARYLAND,261,1839,0.14192495921696574
1940,MASSACHUSETTS,28436,4318,6.585456229735989
1940,MICHIGAN,25333,5315,4.766321730950141
1940,MINNESOTA,4986,2790,1.7870967741935484
1940,MISSISSIPPI,0,2176,0
1940,MISSOURI,824,3786,0.21764395139989434
1940,MONTANA,1448,558,2.5949820788530467
1940,NEBRASKA,1056,1316,0.8024316109422492
1940,NEVADA,0,113,0
1940,NEW HAMPSHIRE,1519,492,3.08739837398374
1940,NEW JERSEY,23756,4175,5.690059880239521
1940,NEW MEXICO,1249,531,2.352165725047081
1940,NEW YORK,24808,13456,1.8436385255648038
1940,NORTH CAROLINA,3601,3574,1.0075545607162844
1940,NORTH DAKOTA,205,640,0.3203125
1940,OHIO,2571,6929,0.3710492134507144
1940,OKLAHOMA,391,2325,0.1681720430107527
1940,OREGON,12721,1086,11.713627992633517
1940,PENNSYLVANIA,23445,9896,2.369139046079224
1940,RHODE ISLAND,3799,719,5.283727399165508
1940,SOUTH CAROLINA,716,1902,0.3764458464773922
1940,SOUTH DAKOTA,155,641,0.24180967238689546
1940,TENNESSEE,3618,2935,1.232708688245315
1940,TEXAS,23242,6425,3.617431906614786
1940,UTAH,13312,552,24.115942028985508
1940,VERMONT,434,363,1.1955922865013775
1940,VIRGINIA,4997,2720,1.8371323529411765
1940,WASHINGTON,21928,1740,12.602298850574712
1940,WEST VIRGINIA,657,1907,0.34452018877818563
1940,WISCONSIN,25020,3143,7.960547247852371
1940,WYOMING,644,250,2.576
1941,ALABAMA,10128,2902,3.4900068917987594
1941,ARIZONA,2949,490,6.018367346938776
1941,ARKANSAS,6016,1969,3.0553580497714576
1941,CALIFORNIA,14564,7237,2.0124360923034406
1941,COLORADO,13238,1124,11.777580071174377
1941,CONNECTICUT,7046,1746,4.035509736540664
1941,DELAWARE,4959,275,18.03272727272727
1941,FLORIDA,10142,2017,5.028259791769956
1941,GEORGIA,10747,3179,3.3806228373702423
1941,IDAHO,564,501,1.125748502994012
1941,ILLINOIS,75370,7995,9.42714196372733
1941,INDIANA,21394,3483,6.142405971863337
1941,IOWA,5437,2491,2.1826575672420714
1941,KANSAS,16091,1765,9.11671388101983
1941,KENTUCKY,24467,2824,8.663951841359774
1941,LOUISIANA,1157,2484,0.46578099838969406
1941,MAINE,4428,852,5.197183098591549
1941,MARYLAND,7499,1913,3.9200209095661265
1941,MASSACHUSETTS,27918,4389,6.360902255639098
1941,MICHIGAN,86581,5472,15.822551169590643
1941,MINNESOTA,2037,2718,0.7494481236203091
1941,MISSISSIPPI,0,2184,0
1941,MISSOURI,8131,3811,2.1335607452112306
1941,MONTANA,1051,543,1.9355432780847146
1941,NEBRASKA,601,1272,0.4724842767295597
1941,NEVADA,331,120,2.7583333333333333
1941,NEW HAMPSHIRE,996,490,2.0326530612244897
1941,NEW JERSEY,48538,4254,11.409967089797837
1941,NEW MEXICO,4290,506,8.478260869565217
1941,NEW YORK,109663,13267,8.26584759176905
1941,NORTH CAROLINA,27360,3589,7.623293396489273
1941,NORTH DAKOTA,1702,615,2.767479674796748
1941,OHIO,114788,6958,16.49726933026732
1941,OKLAHOMA,3678,2262,1.6259946949602122
1941,OREGON,6361,1071,5.939309056956116
1941,PENNSYLVANIA,137180,9911,13.841186560387449
1941,RHODE ISLAND,278,731,0.3803009575923393
1941,SOUTH CAROLINA,10788,1962,5.4984709480122325
1941,SOUTH DAKOTA,357,613,0.5823817292006526
1941,TENNESSEE,12084,2973,4.064581231079718
1941,TEXAS,21854,6585,3.3187547456340165
1941,UTAH,1153,551,2.092558983666062
1941,VERMONT,1320,348,3.793103448275862
1941,VIRGINIA,35182,2855,12.322942206654991
1941,WASHINGTON,1775,1789,0.9921743991056456
1941,WEST VIRGINIA,13366,1885,7.090716180371353
1941,WISCONSIN,40482,3140,12.89235668789809
1941,WYOMING,815,247,3.299595141700405
1942,ALABAMA,3742,2941,1.2723563413804828
1942,ARIZONA,3813,524,7.276717557251908
1942,ARKANSAS,5487,1977,2.7754172989377843
1942,CALIFORNIA,116180,7735,15.020038784744667
1942,COLORADO,8829,1113,7.932614555256064
1942,CONNECTICUT,14882,1792,8.3046875
1942,DELAWARE,282,279,1.010752688172043
1942,FLORIDA,4582,2151,2.1301720130172015
1942,GEORGIA,6346,3209,1.9775631037706451
1942,IDAHO,2052,478,4.292887029288703
1942,ILLINOIS,13822,8057,1.7155268710438127
1942,INDIANA,4551,3507,1.2976903336184773
1942,IOWA,6287,2439,2.5776957769577695
1942,KANSAS,10958,1760,6.226136363636364
1942,KENTUCKY,1881,2797,0.672506256703611
1942,LOUISIANA,4058,2546,1.593872741555381
1942,MAINE,4860,839,5.792610250297974
1942,MARYLAND,10809,1998,5.40990990990991
1942,MASSACHUSETTS,31513,4370,7.211212814645309
1942,MICHIGAN,9467,5549,1.7060731663362767
1942,MINNESOTA,20013,2662,7.518031555221638
1942,MISSOURI,8209,3829,2.1439018020370852
1942,MONTANA,4625,518,8.928571428571429
1942,NEBRASKA,7607,1239,6.139628732849072
1942,NEVADA,1160,137,8.467153284671532
1942,NEW HAMPSHIRE,863,481,1.7941787941787941
1942,NEW JERSEY,17429,4297,4.056085641144985
1942,NEW MEXICO,1537,502,3.0617529880478087
1942,NEW YORK,28477,13002,2.1902015074603907
1942,NORTH CAROLINA,23019,3569,6.4497057999439615
1942,NORTH DAKOTA,1641,583,2.8147512864493995
1942,OHIO,8651,6969,1.2413545702396327
1942,OKLAHOMA,5951,2215,2.6866817155756206
1942,OREGON,5630,1107,5.085817524841915
1942,PENNSYLVANIA,40183,9704,4.140869744435284
1942,RHODE ISLAND,4734,748,6.328877005347594
1942,SOUTH CAROLINA,4126,2007,2.055804683607374
1942,SOUTH DAKOTA,871,589,1.4787775891341257
1942,TENNESSEE,3436,2939,1.1691051378019734
1942,TEXAS,39095,6711,5.825510356131724
1942,UTAH,19567,575,34.0295652173913
1942,VERMONT,4208,343,12.268221574344023
1942,VIRGINIA,4834,3038,1.5911784068466097
1942,WASHINGTON,18213,1901,9.58074697527617
1942,WEST VIRGINIA,5763,1831,3.1474604041507375
1942,WISCONSIN,31836,3053,10.427775958074026
1942,WYOMING,1639,251,6.52988047808765
1943,ALABAMA,4194,2902,1.445210199862164
1943,ARIZONA,1002,692,1.4479768786127167
1943,ARKANSAS,2968,1843,1.6104177970699947
1943,CALIFORNIA,24908,8506,2.9282859158241243
1943,COLORADO,19562,1153,16.966175195143105
1943,CONNECTICUT,11061,1792,6.172433035714286
1943,DELAWARE,2151,282,7.627659574468085
1943,FLORIDA,1363,2451,0.5560995512035903
1943,GEORGIA,4635,3245,1.428351309707242
1943,IDAHO,3313,500,6.626
1943,ILLINOIS,40551,7761,5.2249710088906065
1943,INDIANA,13612,3449,3.946651203247318
1943,IOWA,5674,2334,2.43101970865467
1943,KANSAS,13470,1796,7.5
1943,KENTUCKY,10819,2693,4.017452655031564
1943,LOUISIANA,3350,2565,1.3060428849902534
1943,MAINE,2788,806,3.4590570719602978
1943,MARYLAND,3545,2089,1.6969842029679272
1943,MASSACHUSETTS,44219,4257,10.387361992013155
1943,MICHIGAN,66298,5405,12.266049953746531
1943,MINNESOTA,12240,2577,4.749708963911525
1943,MISSOURI,9191,3705,2.480701754385965
1943,MONTANA,7668,485,15.810309278350516
1943,NEBRASKA,5113,1241,4.120064464141821
1943,NEVADA,525,151,3.4768211920529803
1943,NEW HAMPSHIRE,1025,462,2.2186147186147185
1943,NEW JERSEY,48381,4226,11.448414576431613
1943,NEW MEXICO,440,534,0.8239700374531835
1943,NEW YORK,71473,12807,5.5807761380495045
1943,NORTH CAROLINA,5052,3654,1.3825944170771758
1943,NORTH DAKOTA,4513,546,8.265567765567766
1943,OHIO,23868,6868,3.4752475247524752
1943,OKLAHOMA,1256,2205,0.5696145124716553
1943,OREGON,8883,1221,7.275184275184275
1943,PENNSYLVANIA,76590,9444,8.109911054637866
1943,RHODE ISLAND,1874,760,2.4657894736842105
1943,SOUTH CAROLINA,2984,1967,1.5170310116929333
1943,SOUTH DAKOTA,3221,587,5.4872231686541735
1943,TENNESSEE,9168,2972,3.084791386271871
1943,TEXAS,15325,7012,2.1855390758699373
1943,UTAH,9366,631,14.84310618066561
1943,VERMONT,8039,327,24.584097859327215
1943,VIRGINIA,13778,3130,4.401916932907349
1943,WASHINGTON,22260,2027,10.981746423285644
1943,WEST VIRGINIA,2337,1741,1.3423319931074096
1943,WISCONSIN,53013,3014,17.588918380889183
1943,WYOMING,2824,247,11.433198380566802
1944,ALABAMA,7667,2802,2.736259814418273
1944,ARIZONA,4644,610,7.613114754098361
1944,ARKANSAS,4272,1768,2.416289592760181
1944,CALIFORNIA,70521,8945,7.883845723868083
1944,COLORADO,8543,1137,7.51363236587511
1944,CONNECTICUT,11316,1778,6.3644544431946
1944,DELAWARE,421,285,1.4771929824561403
1944,FLORIDA,4976,2420,2.056198347107438
1944,GEORGIA,6525,3176,2.054471032745592
1944,IDAHO,1104,529,2.0869565217391304
1944,ILLINOIS,21263,7719,2.7546314289415728
1944,INDIANA,6125,3440,1.7805232558139534
1944,IOWA,4763,2301,2.0699695784441547
1944,KANSAS,12802,1779,7.196177627880832
1944,KENTUCKY,2181,2631,0.8289623717217788
1944,LOUISIANA,3212,2508,1.280701754385965
1944,MAINE,5717,801,7.1373283395755305
1944,MARYLAND,13417,2118,6.334749763928234
1944,MASSACHUSETTS,23394,4192,5.580629770992366
1944,MICHIGAN,28900,5467,5.286263032741906
1944,MINNESOTA,27073,2526,10.717735550277117
1944,MISSISSIPPI,0,2167,0
1944,MISSOURI,6529,3560,1.833988764044944
1944,MONTANA,3942,469,8.405117270788912
1944,NEBRASKA,3108,1216,2.5559210526315788
1944,NEVADA,432,153,2.823529411764706
1944,NEW HAMPSHIRE,594,456,1.3026315789473684
1944,NEW JERSEY,30045,4158,7.225829725829726
1944,NEW MEXICO,1740,527,3.301707779886148
1944,NEW YORK,41953,12628,3.3222204624643648
1944,NORTH CAROLINA,26391,3560,7.413202247191011
1944,NORTH DAKOTA,3459,534,6.477528089887641
1944,OHIO,49184,6918,7.109569239664643
1944,OKLAHOMA,3892,2043,1.9050416054821342
1944,OREGON,2946,1233,2.389294403892944
1944,PENNSYLVANIA,26752,9214,2.903407857607988
1944,RHODE ISLAND,4293,795,5.4
1944,SOUTH CAROLINA,7777,1943,4.002573340195574
1944,SOUTH DAKOTA,1425,565,2.52212389380531
1944,TENNESSEE,5916,2868,2.062761506276151
1944,TEXAS,43742,6876,6.361547411285631
1944,UTAH,1525,605,2.520661157024793
1944,VERMONT,2219,314,7.06687898089172
1944,VIRGINIA,19134,3248,5.891009852216749
1944,WASHINGTON,8002,2092,3.8250478011472278
1944,WEST VIRGINIA,9357,1706,5.484759671746776
1944,WISCONSIN,50308,2980,16.881879194630873
1944,WYOMING,1739,242,7.18595041322314
1945,ALABAMA,369,2775,0.13297297297297297
1945,ARIZONA,335,594,0.563973063973064
1945,ARKANSAS,1227,1762,0.6963677639046538
1945,CALIFORNIA,36100,9344,3.8634417808219177
1945,COLORADO,1034,1116,0.9265232974910395
1945,CONNECTICUT,3696,1769,2.0893159977388356
1945,DELAWARE,287,286,1.0034965034965035
1945,FLORIDA,712,2465,0.28884381338742393
1945,GEORGIA,669,3119,0.21449182430266112
1945,IDAHO,1445,507,2.8500986193293887
1945,ILLINOIS,12697,7601,1.670438100249967
