Year,state,TotalCount,pop1000,epi_rate,division,region
1951,LOUISIANA,2177,2769,78.62044059227158,West South Central,South
1951,MAINE,2071,916,226.09170305676858,New England,Northeast
1951,MARYLAND,6904,2441,282.83490372798036,South Atlantic,South
1951,MASSACHUSETTS,16225,4654,348.62483884830255,New England,Northeast
1951,MICHIGAN,14522,6497,223.51854702170232,East North Central,North Central
1951,MINNESOTA,2748,3010,91.29568106312293,West North Central,North Central
1951,MISSISSIPPI,1940,2163,89.69024503005085,East South Central,South
1951,MISSOURI,7400,4015,184.30884184308843,West North Central,North Central
1951,MONTANA,2558,596,429.1946308724833,Mountain,West
1951,NEBRASKA,558,1316,42.401215805471125,West North Central,North Central
1951,NEVADA,281,168,167.26190476190476,Mountain,West
1951,NEW HAMPSHIRE,1202,529,227.2211720226843,New England,Northeast
1951,NEW JERSEY,20838,5006,416.2604874151019,Middle Atlantic,Northeast
1951,NEW MEXICO,2171,717,302.78940027894004,Mountain,West
1951,NEW YORK,36681,14890,246.34654130288786,Middle Atlantic,Northeast
1951,NORTH CAROLINA,3342,4120,81.11650485436893,South Atlantic,South
1951,NORTH DAKOTA,2655,604,439.5695364238411,West North Central,North Central
1951,OHIO,23773,8061,294.9137824091304,East North Central,North Central
1951,OKLAHOMA,7860,2210,355.656108597285,West South Central,South
1951,OREGON,9624,1556,618.508997429306,Pacific,West
1951,PENNSYLVANIA,32497,10461,310.64907752604915,Middle Atlantic,Northeast
1951,RHODE ISLAND,1066,784,135.96938775510205,New England,Northeast
1951,SOUTH CAROLINA,739,2167,34.10244577757268,South Atlantic,South
1951,SOUTH DAKOTA,690,655,105.34351145038168,West North Central,North Central
1951,TENNESSEE,2735,3372,81.1091340450771,East South Central,South
1951,TEXAS,65137,8111,803.0699050671927,West South Central,South
1951,UTAH,2341,706,331.586402266289,Mountain,West
1951,VERMONT,4386,378,1160.3174603174602,New England,Northeast
1951,VIRGINIA,14002,3434,407.74606872451955,South Atlantic,South
1951,WASHINGTON,17572,2424,724.9174917491749,Pacific,West
1951,WEST VIRGINIA,4633,1984,233.5181451612903,South Atlantic,South
1951,WISCONSIN,32680,3439,950.2762430939226,East North Central,North Central
1951,WYOMING,2192,291,753.2646048109965,Mountain,West
1952,ALABAMA,16029,3068,522.457627118644,East South Central,South
1952,ARIZONA,3386,842,402.1377672209026,Mountain,West
1952,ARKANSAS,3307,1838,179.92383025027203,West South Central,South
1952,CALIFORNIA,47228,11635,405.9131929522991,Pacific,West
1952,COLORADO,4922,1365,360.5860805860806,Mountain,West
1952,CONNECTICUT,29468,2081,1416.0499759730899,New England,Northeast
1952,DELAWARE,544,341,159.5307917888563,South Atlantic,South
1952,FLORIDA,4696,3157,148.7488121634463,South Atlantic,South
1952,GEORGIA,9574,3584,267.13169642857144,South Atlantic,South
1952,IDAHO,1278,587,217.71720613287906,Mountain,West
1952,ILLINOIS,39777,8956,444.13800803930326,East North Central,North Central
1952,INDIANA,10063,4148,242.59884281581483,East North Central,North Central
1952,IOWA,3827,2626,145.73495811119574,West North Central,North Central
1952,KANSAS,15306,1977,774.2033383915023,West North Central,North Central
1952,KENTUCKY,10111,2920,346.26712328767127,East South Central,South
1952,LOUISIANA,803,2842,28.254750175932443,West South Central,South
1952,MAINE,11560,915,1263.3879781420765,New England,Northeast
1952,MARYLAND,7971,2500,318.84000000000003,South Atlantic,South
1952,MASSACHUSETTS,58519,4650,1258.47311827957,New England,Northeast
1952,MICHIGAN,39247,6650,590.1804511278195,East North Central,North Central
1952,MINNESOTA,5855,3030,193.23432343234325,West North Central,North Central
1952,MISSISSIPPI,1305,2152,60.64126394052045,East South Central,South
1952,MISSOURI,3578,3972,90.08056394763344,West North Central,North Central
1952,MONTANA,3875,602,643.6877076411961,Mountain,West
1952,NEBRASKA,3562,1311,271.7009916094584,West North Central,North Central
1952,NEVADA,464,181,256.353591160221,Mountain,West
1952,NEW HAMPSHIRE,2217,535,414.392523364486,New England,Northeast
1952,NEW JERSEY,85914,5125,1676.370731707317,Middle Atlantic,Northeast
1952,NEW MEXICO,1522,735,207.07482993197277,Mountain,West
1952,NEW YORK,84822,15192,558.3333333333333,Middle Atlantic,Northeast
1952,NORTH CAROLINA,4063,4109,98.8805062058895,South Atlantic,South
1952,NORTH DAKOTA,2565,608,421.875,West North Central,North Central
1952,OHIO,29854,8275,360.77341389728093,East North Central,North Central
1952,OKLAHOMA,1879,2219,84.6777827850383,West South Central,South
1952,OREGON,3362,1582,212.5158027812895,Pacific,West
1952,PENNSYLVANIA,49439,10503,470.7131295820242,Middle Atlantic,Northeast
1952,RHODE ISLAND,4973,802,620.074812967581,New England,Northeast
1952,SOUTH CAROLINA,2487,2178,114.18732782369145,South Atlantic,South
1952,SOUTH DAKOTA,908,651,139.47772657450076,West North Central,North Central
1952,TENNESSEE,9920,3352,295.9427207637232,East South Central,South
1952,TEXAS,19512,8314,234.68847726726003,West South Central,South
1952,UTAH,6646,724,917.9558011049724,Mountain,West
1952,VERMONT,4875,375,1300,New England,Northeast
1952,VIRGINIA,13641,3504,389.29794520547944,South Atlantic,South
1952,WASHINGTON,5863,2448,239.5016339869281,Pacific,West
1952,WEST VIRGINIA,5397,1957,275.7792539601431,South Atlantic,South
1952,WISCONSIN,51921,3469,1496.7137503603344,East North Central,North Central
1952,WYOMING,404,293,137.88395904436862,Mountain,West
1953,ALABAMA,2987,3053,97.83819194235178,East South Central,South
1953,ARIZONA,5852,894,654.586129753915,Mountain,West
1953,ARKANSAS,13201,1780,741.6292134831461,West South Central,South
1953,CALIFORNIA,70179,12251,572.8430332217778,Pacific,West
1953,COLORADO,12274,1431,857.7218728162125,Mountain,West
1953,CONNECTICUT,2254,2168,103.96678966789668,New England,Northeast
1953,DELAWARE,449,351,127.92022792022793,South Atlantic,South
1953,FLORIDA,1368,3310,41.329305135951664,South Atlantic,South
1953,GEORGIA,4030,3558,113.26587970770095,South Atlantic,South
1953,HAWAII,44,510,8.627450980392156,Pacific,West
1953,IDAHO,2089,596,350.503355704698,Mountain,West
1953,ILLINOIS,19709,9065,217.41864313292885,East North Central,North Central
1953,INDIANA,8025,4182,191.89383070301292,East North Central,North Central
1953,IOWA,11606,2629,441.4606314187904,West North Central,North Central
1953,KANSAS,19937,1994,999.8495486459378,West North Central,North Central
1953,KENTUCKY,4047,2903,139.40750947295902,East South Central,South
1953,LOUISIANA,4684,2866,163.43335659455687,West South Central,South
1953,MAINE,1546,913,169.33187294633078,New England,Northeast
1953,MARYLAND,1841,2567,71.71795870666148,South Atlantic,South
1953,MASSACHUSETTS,2626,4806,54.64003329171868,New England,Northeast
1953,MICHIGAN,25401,6822,372.339489885664,East North Central,North Central
1953,MINNESOTA,6983,3050,228.95081967213113,West North Central,North Central
1953,MISSISSIPPI,2414,2105,114.67933491686462,East South Central,South
1953,MISSOURI,10627,4020,264.3532338308458,West North Central,North Central
1953,MONTANA,3101,616,503.40909090909093,Mountain,West
1953,NEBRASKA,2707,1318,205.38694992412746,West North Central,North Central
1953,NEVADA,201,195,103.07692307692307,Mountain,West
1953,NEW HAMPSHIRE,133,547,24.314442413162705,New England,Northeast
1953,NEW JERSEY,4151,5229,79.38420348058902,Middle Atlantic,Northeast
1953,NEW MEXICO,5537,756,732.4074074074074,Mountain,West
1953,NEW YORK,11274,15527,72.60900367102467,Middle Atlantic,Northeast
1953,NORTH CAROLINA,5891,4120,142.98543689320388,South Atlantic,South
1953,NORTH DAKOTA,1548,609,254.1871921182266,West North Central,North Central
1953,OHIO,36660,8591,426.72564311488765,East North Central,North Central
1953,OKLAHOMA,4723,2182,216.45279560036664,West South Central,South
1953,OREGON,9422,1601,588.5071830106184,Pacific,West
1953,PENNSYLVANIA,18030,10662,169.1052335396736,Middle Atlantic,Northeast
1953,RHODE ISLAND,130,815,15.950920245398773,New England,Northeast
1953,SOUTH CAROLINA,2119,2181,97.15726730857405,South Atlantic,South
1953,SOUTH DAKOTA,446,648,68.82716049382715,West North Central,North Central
1953,TENNESSEE,3593,3319,108.25549864416992,East South Central,South
1953,TEXAS,78974,8336,947.3848368522074,West South Central,South
1953,UTAH,8366,739,1132.0703653585927,Mountain,West
1953,VERMONT,441,379,116.35883905013193,New England,Northeast
1953,VIRGINIA,5153,3557,144.86927185830757,South Atlantic,South
1953,WASHINGTON,15003,2466,608.3941605839416,Pacific,West
1953,WEST VIRGINIA,5963,1929,309.12389839294974,South Atlantic,South
1953,WISCONSIN,49161,3506,1402.1962350256701,East North Central,North Central
1953,WYOMING,1440,290,496.55172413793105,Mountain,West
1954,ALABAMA,8451,3014,280.3915063039151,East South Central,South
1954,ALASKA,1487,215,691.6279069767442,Pacific,West
1954,ARIZONA,4959,933,531.5112540192926,Mountain,West
1954,ARKANSAS,2619,1734,151.03806228373702,West South Central,South
1954,CALIFORNIA,60293,12746,473.0346775458967,Pacific,West
1954,COLORADO,1906,1493,127.66242464835902,Mountain,West
1954,CONNECTICUT,5026,2249,223.47710093374835,New England,Northeast
1954,DELAWARE,1942,368,527.7173913043479,South Atlantic,South
1954,FLORIDA,10945,3505,312.26818830242513,South Atlantic,South
1954,GEORGIA,6773,3602,188.0344253192671,South Atlantic,South
1954,HAWAII,504,505,99.8019801980198,Pacific,West
1954,IDAHO,4405,600,734.1666666666666,Mountain,West
1954,ILLINOIS,33190,9252,358.7332468655426,East North Central,North Central
1954,INDIANA,22049,4264,517.0966228893059,East North Central,North Central
1954,IOWA,12530,2626,477.1515613099772,West North Central,North Central
1954,KANSAS,1355,2042,66.35651322233105,West North Central,North Central
1954,KENTUCKY,29774,2902,1025.9820813232254,East South Central,South
1954,LOUISIANA,3028,2883,105.02948317724592,West South Central,South
1954,MAINE,5810,927,626.7529665587917,New England,Northeast
1954,MARYLAND,11648,2685,433.81750465549345,South Atlantic,South
1954,MASSACHUSETTS,23325,4910,475.050916496945,New England,Northeast
1954,MICHIGAN,40177,7066,568.5960939711293,East North Central,North Central
1954,MINNESOTA,2893,3113,92.93286219081273,West North Central,North Central
1954,MISSISSIPPI,3012,2064,145.93023255813952,East South Central,South
1954,MISSOURI,1541,4066,37.899655681259226,West North Central,North Central
1954,MONTANA,4680,624,750,Mountain,West
1954,NEBRASKA,2568,1340,191.6417910447761,West North Central,North Central
1954,NEVADA,388,213,182.15962441314554,Mountain,West
1954,NEW HAMPSHIRE,932,554,168.23104693140795,New England,Northeast
1954,NEW JERSEY,23896,5360,445.820895522388,Middle Atlantic,Northeast
1954,NEW MEXICO,2716,763,355.9633027522936,Mountain,West
1954,NEW YORK,86718,15814,548.3622106993803,Middle Atlantic,Northeast
1954,NORTH CAROLINA,9472,4131,229.29072863713387,South Atlantic,South
1954,NORTH DAKOTA,2775,611,454.1734860883797,West North Central,North Central
1954,OHIO,28597,8873,322.2923475712837,East North Central,North Central
1954,OKLAHOMA,3361,2209,152.1502942507922,West South Central,South
1954,OREGON,3973,1626,244.3419434194342,Pacific,West
1954,PENNSYLVANIA,38057,10817,351.8258297124896,Middle Atlantic,Northeast
1954,RHODE ISLAND,1825,816,223.6519607843137,New England,Northeast
1954,SOUTH CAROLINA,5546,2176,254.87132352941177,South Atlantic,South
1954,SOUTH DAKOTA,809,655,123.5114503816794,West North Central,North Central
1954,TENNESSEE,13987,3359,416.4036915748735,East South Central,South
1954,TEXAS,75953,8382,906.1441183488429,West South Central,South
1954,UTAH,7829,750,1043.8666666666666,Mountain,West
1954,VERMONT,2866,377,760.212201591512,New England,Northeast
1954,VIRGINIA,23945,3555,673.5583684950774,South Atlantic,South
1954,WASHINGTON,21574,2516,857.4721780604133,Pacific,West
1954,WEST VIRGINIA,9755,1905,512.0734908136483,South Atlantic,South
1954,WISCONSIN,10448,3608,289.5787139689579,East North Central,North Central
1954,WYOMING,1148,293,391.80887372013655,Mountain,West
1955,ALABAMA,2125,3050,69.67213114754098,East South Central,South
1955,ALASKA,537,222,241.89189189189187,Pacific,West
1955,ARIZONA,10107,987,1024.0121580547113,Mountain,West
1955,ARKANSAS,2994,1725,173.56521739130434,West South Central,South
1955,CALIFORNIA,67434,13133,513.4698850224626,Pacific,West
1955,COLORADO,4902,1546,317.07632600258734,Mountain,West
1955,CONNECTICUT,28902,2300,1256.6086956521738,New England,Northeast
1955,DELAWARE,105,389,26.99228791773779,South Atlantic,South
1955,FLORIDA,1427,3747,38.083800373632236,South Atlantic,South
1955,GEORGIA,2478,3636,68.15181518151815,South Atlantic,South
1955,HAWAII,6395,539,1186.456400742115,Pacific,West
1955,IDAHO,703,618,113.75404530744338,Mountain,West
1955,ILLINOIS,13649,9435,144.6634870164282,East North Central,North Central
1955,INDIANA,3769,4363,86.38551455420583,East North Central,North Central
1955,IOWA,7679,2679,286.6368047779022,West North Central,North Central
1955,KANSAS,3046,2093,145.5327281414238,West North Central,North Central
1955,KENTUCKY,2213,2910,76.04810996563573,East South Central,South
1955,LOUISIANA,167,2946,5.668703326544467,West South Central,South
1955,MAINE,6636,934,710.4925053533191,New England,Northeast
1955,MARYLAND,2290,2742,83.51568198395331,South Atlantic,South
1955,MASSACHUSETTS,46745,4882,957.4969274887341,New England,Northeast
1955,MICHIGAN,22520,7285,309.1283459162663,East North Central,North Central
1955,MINNESOTA,7146,3172,225.28373266078185,West North Central,North Central
1955,MISSISSIPPI,1499,2060,72.76699029126213,East South Central,South
1955,MISSOURI,3991,4134,96.54088050314465,West North Central,North Central
1955,MONTANA,2861,636,449.84276729559747,Mountain,West
1955,NEBRASKA,166,1374,12.081513828238718,West North Central,North Central
1955,NEVADA,392,237,165.40084388185653,Mountain,West
1955,NEW HAMPSHIRE,4631,557,831.4183123877917,New England,Northeast
1955,NEW JERSEY,51559,5502,937.0956015994184,Middle Atlantic,Northeast
1955,NEW MEXICO,4881,785,621.7834394904459,Mountain,West
1955,NEW YORK,38542,15966,241.4004760115245,Middle Atlantic,Northeast
1955,NORTH CAROLINA,1259,4242,29.67939651107968,South Atlantic,South
1955,NORTH DAKOTA,2508,615,407.8048780487805,West North Central,North Central
1955,OHIO,15356,9017,170.30054341798825,East North Central,North Central
1955,OKLAHOMA,2976,2250,132.26666666666665,West South Central,South
1955,OREGON,4897,1659,295.17781796262807,Pacific,West
1955,PENNSYLVANIA,18647,10939,170.4634792942682,Middle Atlantic,Northeast
1955,RHODE ISLAND,5409,823,657.2296476306196,New England,Northeast
1955,SOUTH CAROLINA,1173,2200,53.31818181818182,South Atlantic,South
1955,SOUTH DAKOTA,422,663,63.65007541478129,West North Central,North Central
1955,TENNESSEE,5876,3415,172.06442166910688,East South Central,South
1955,TEXAS,39466,8660,455.7274826789838,West South Central,South
1955,UTAH,791,783,101.02171136653895,Mountain,West
1955,VERMONT,7106,375,1894.9333333333332,New England,Northeast
1955,VIRGINIA,4310,3588,120.1226309921962,South Atlantic,South
1955,WASHINGTON,11068,2604,425.03840245775734,Pacific,West
1955,WEST VIRGINIA,3839,1880,204.20212765957447,South Atlantic,South
1955,WISCONSIN,51103,3679,1389.0459363957596,East North Central,North Central
1955,WYOMING,555,307,180.78175895765472,Mountain,West
1956,ALABAMA,7324,3071,238.48909150113968,East South Central,South
1956,ALASKA,2511,224,1120.982142857143,Pacific,West
1956,ARIZONA,6924,1053,657.5498575498575,Mountain,West
1956,ARKANSAS,8676,1704,509.1549295774648,West South Central,South
1956,CALIFORNIA,32954,13713,240.312112593889,Pacific,West
1956,COLORADO,14242,1625,876.4307692307692,Mountain,West
1956,CONNECTICUT,2764,2316,119.34369602763385,New England,Northeast
1956,DELAWARE,883,408,216.42156862745097,South Atlantic,South
1956,FLORIDA,5261,4047,129.99752903385223,South Atlantic,South
1956,GEORGIA,4826,3701,130.39718994866251,South Atlantic,South
1956,HAWAII,5610,559,1003.5778175313059,Pacific,West
1956,IDAHO,1997,628,317.99363057324837,Mountain,West
1956,ILLINOIS,42211,9530,442.92759706190975,East North Central,North Central
1956,INDIANA,16529,4458,370.77164647824134,East North Central,North Central
1956,IOWA,8380,2703,310.02589715131336,West North Central,North Central
1956,KANSAS,4255,2119,200.80226521944314,West North Central,North Central
1956,KENTUCKY,18138,2898,625.879917184265,East South Central,South
1956,LOUISIANA,2120,3032,69.92084432717678,West South Central,South
1956,MAINE,1121,938,119.5095948827292,New England,Northeast
1956,MARYLAND,8741,2811,310.95695482034864,South Atlantic,South
1956,MASSACHUSETTS,3551,4891,72.6027397260274,New England,Northeast
1956,MICHIGAN,40655,7467,544.4623007901433,East North Central,North Central
1956,MINNESOTA,1361,3240,42.00617283950617,West North Central,North Central
1956,MISSISSIPPI,2277,2086,109.15627996164909,East South Central,South
1956,MISSOURI,5344,4163,128.36896468892624,West North Central,North Central
1956,MONTANA,6768,656,1031.7073170731708,Mountain,West
1956,NEBRASKA,2502,1397,179.09806728704368,West North Central,North Central
1956,NEVADA,142,250,56.8,Mountain,West
1956,NEW HAMPSHIRE,201,566,35.51236749116608,New England,Northeast
1956,NEW JERSEY,19471,5615,346.76758682101513,Middle Atlantic,Northeast
1956,NEW MEXICO,4005,806,496.89826302729523,Mountain,West
1956,NEW YORK,50183,16112,311.4635054617676,Middle Atlantic,Northeast
1956,NORTH CAROLINA,7720,4309,179.1598978881411,South Atlantic,South
1956,NORTH DAKOTA,2259,613,368.51549755301795,West North Central,North Central
1956,OHIO,44526,9207,483.61029651352237,East North Central,North Central
1956,OKLAHOMA,10018,2273,440.7391113066432,West South Central,South
1956,OREGON,2366,1698,139.34040047114252,Pacific,West
1956,PENNSYLVANIA,43979,10972,400.8293838862559,Middle Atlantic,Northeast
1956,RHODE ISLAND,193,840,22.976190476190474,New England,Northeast
1956,SOUTH CAROLINA,8646,2229,387.8869448183042,South Atlantic,South
1956,SOUTH DAKOTA,581,670,86.71641791044776,West North Central,North Central
1956,TENNESSEE,21735,3415,636.4568081991215,East South Central,South
1956,TEXAS,67467,8830,764.0656851642129,West South Central,South
1956,UTAH,2531,809,312.8553770086527,Mountain,West
1956,VERMONT,1349,377,357.82493368700267,New England,Northeast
1956,VIRGINIA,23701,3722,636.7813003761419,South Atlantic,South
1956,WASHINGTON,13059,2668,489.4677661169415,Pacific,West
1956,WEST VIRGINIA,10985,1857,591.5455035002693,South Atlantic,South
1956,WISCONSIN,27007,3742,721.7263495456975,East North Central,North Central
1956,WYOMING,2004,312,642.3076923076924,Mountain,West
1957,ALABAMA,9127,3109,293.56706336442585,East South Central,South
1957,ALASKA,986,231,426.83982683982686,Pacific,West
1957,ARIZONA,7786,1125,692.088888888889,Mountain,West
1957,ARKANSAS,1320,1733,76.16849394114253,West South Central,South
1957,CALIFORNIA,49864,14264,349.5793606281548,Pacific,West
1957,COLORADO,2877,1664,172.8966346153846,Mountain,West
1957,CONNECTICUT,9647,2359,408.9444679949131,New England,Northeast
1957,DELAWARE,323,426,75.82159624413146,South Atlantic,South
1957,FLORIDA,5181,4372,118.50411710887465,South Atlantic,South
1957,GEORGIA,5927,3766,157.38183749336164,South Atlantic,South
1957,HAWAII,4604,584,788.3561643835616,Pacific,West
1957,IDAHO,3249,642,506.0747663551401,Mountain,West
1957,ILLINOIS,9688,9668,100.20686801820437,East North Central,North Central
1957,INDIANA,8094,4529,178.71494811216604,East North Central,North Central
1957,IOWA,8927,2716,328.68188512518407,West North Central,North Central
1957,KANSAS,12,2128,0.5639097744360901,West North Central,North Central
1957,KENTUCKY,15998,2928,546.379781420765,East South Central,South
1957,LOUISIANA,1085,3115,34.831460674157306,West South Central,South
1957,MAINE,4549,943,482.3966065747614,New England,Northeast
1957,MARYLAND,2556,2873,88.96623738252698,South Atlantic,South
1957,MASSACHUSETTS,11166,4929,226.5368228849665,New England,Northeast
1957,MICHIGAN,17553,7569,231.90646056282205,East North Central,North Central
1957,MINNESOTA,7467,3274,228.06963958460597,West North Central,North Central
1957,MISSISSIPPI,1258,2088,60.24904214559387,East South Central,South
1957,MISSOURI,4147,4189,98.99737407495822,West North Central,North Central
1957,MONTANA,3502,667,525.0374812593703,Mountain,West
1957,NEBRASKA,228,1394,16.3558106169297,West North Central,North Central
1957,NEVADA,1536,260,590.7692307692308,Mountain,West
1957,NEW HAMPSHIRE,420,572,73.42657342657343,New England,Northeast
1957,NEW JERSEY,25953,5737,452.3792923130556,Middle Atlantic,Northeast
1957,NEW MEXICO,6317,847,745.8087367178276,Mountain,West
1957,NEW YORK,38325,16374,234.06009527299378,Middle Atlantic,Northeast
1957,NORTH CAROLINA,1933,4368,44.253663003663,South Atlantic,South
1957,NORTH DAKOTA,3858,612,630.3921568627451,West North Central,North Central
1957,OHIO,8214,9410,87.29011689691816,East North Central,North Central
1957,OKLAHOMA,1510,2282,66.17002629272568,West South Central,South
1957,OREGON,15163,1712,885.6892523364486,Pacific,West
1957,PENNSYLVANIA,12511,10954,114.21398575862698,Middle Atlantic,Northeast
1957,RHODE ISLAND,621,851,72.97297297297297,New England,Northeast
1957,SOUTH CAROLINA,5665,2274,249.12049252418646,South Atlantic,South
1957,SOUTH DAKOTA,543,666,81.53153153153153,West North Central,North Central
1957,TENNESSEE,15389,3434,448.1362842166569,East South Central,South
1957,TEXAS,42381,9070,467.2657111356119,West South Central,South
1957,UTAH,14239,826,1723.849878934625,Mountain,West
1957,VERMONT,2802,376,745.2127659574468,New England,Northeast
1957,VIRGINIA,4965,3844,129.162330905307,South Atlantic,South
1957,WASHINGTON,16618,2724,610.0587371512481,Pacific,West
1957,WEST VIRGINIA,3771,1843,204.61204557786218,South Atlantic,South
1957,WISCONSIN,38072,3791,1004.2732788182537,East North Central,North Central
1957,WYOMING,216,314,68.78980891719745,Mountain,West
1958,ALABAMA,7650,3163,241.85899462535568,East South Central,South
1958,ALASKA,1231,224,549.5535714285714,Pacific,West
1958,ARIZONA,9806,1193,821.9614417435038,Mountain,West
1958,ARKANSAS,3001,1726,173.8702201622248,West South Central,South
1958,CALIFORNIA,34913,14880,234.63037634408602,Pacific,West
1958,COLORADO,9394,1667,563.5272945410918,Mountain,West
1958,CONNECTICUT,15750,2446,643.9084219133279,New England,Northeast
1958,DELAWARE,508,433,117.32101616628174,South Atlantic,South
1958,FLORIDA,12316,4630,266.00431965442766,South Atlantic,South
1958,GEORGIA,6541,3804,171.95057833859096,South Atlantic,South
1958,HAWAII,574,605,94.87603305785125,Pacific,West
1958,IDAHO,3698,646,572.4458204334366,Mountain,West
1958,ILLINOIS,22962,9886,232.2678535302448,East North Central,North Central
1958,INDIANA,18132,4583,395.63604625790964,East North Central,North Central
1958,IOWA,12546,2708,463.29394387001474,West North Central,North Central
1958,KANSAS,71,2142,3.3146591970121384,West North Central,North Central
1958,KENTUCKY,18230,2961,615.6703816278284,East South Central,South
1958,LOUISIANA,272,3155,8.621236133122029,West South Central,South
1958,MAINE,4295,944,454.9788135593221,New England,Northeast
1958,MARYLAND,6015,2982,201.7102615694165,South Atlantic,South
1958,MASSACHUSETTS,35569,5010,709.9600798403194,New England,Northeast
1958,MICHIGAN,40569,7667,529.1378635711491,East North Central,North Central
1958,MINNESOTA,1254,3313,37.85089043163296,West North Central,North Central
1958,MISSISSIPPI,1404,2086,67.3058485139022,East South Central,South
1958,MISSOURI,3442,4186,82.22646918299093,West North Central,North Central
1958,MONTANA,7021,666,1054.2042042042042,Mountain,West
1958,NEBRASKA,1504,1383,108.74909616775126,West North Central,North Central
1958,NEVADA,198,269,73.60594795539033,Mountain,West
1958,NEW HAMPSHIRE,2112,581,363.51118760757316,New England,Northeast
1958,NEW JERSEY,25239,5890,428.50594227504246,Middle Atlantic,Northeast
1958,NEW MEXICO,8082,886,912.1896162528217,Mountain,West
1958,NEW YORK,59920,16601,360.9421119209686,Middle Atlantic,Northeast
1958,NORTH CAROLINA,4061,4376,92.8016453382084,South Atlantic,South
1958,NORTH DAKOTA,4286,606,707.2607260726072,West North Central,North Central
1958,OHIO,29906,9599,311.5532868007084,East North Central,North Central
1958,OKLAHOMA,7197,2267,317.4680194089105,West South Central,South
1958,OREGON,8905,1718,518.3352735739231,Pacific,West
1958,PENNSYLVANIA,33968,11058,307.1803219388678,Middle Atlantic,Northeast
1958,RHODE ISLAND,4255,858,495.9207459207459,New England,Northeast
1958,SOUTH CAROLINA,10788,2304,468.2291666666667,South Atlantic,South
1958,SOUTH DAKOTA,121,656,18.445121951219512,West North Central,North Central
1958,TENNESSEE,27150,3471,782.1953327571305,East South Central,South
1958,TEXAS,81933,9252,885.5706874189364,West South Central,South
1958,UTAH,3860,845,456.8047337278107,Mountain,West
1958,VERMONT,2084,380,548.421052631579,New England,Northeast
1958,VIRGINIA,21429,3914,547.4961676034746,South Atlantic,South
1958,WASHINGTON,10554,2773,380.59862964298594,Pacific,West
1958,WEST VIRGINIA,11683,1845,633.2249322493225,South Atlantic,South
1958,WISCONSIN,62884,3843,1636.3257871454593,East North Central,North Central
1958,WYOMING,1362,315,432.38095238095235,Mountain,West
1959,ALABAMA,3467,3204,108.20848938826467,East South Central,South
1959,ALASKA,1829,224,816.5178571428571,Pacific,West
1959,ARIZONA,9067,1261,719.0325138778747,Mountain,West
1959,ARKANSAS,816,1756,46.46924829157175,West South Central,South
1959,CALIFORNIA,38951,15467,251.83293463502943,Pacific,West
1959,COLORADO,7037,1710,411.52046783625735,Mountain,West
1959,CONNECTICUT,13030,2523,516.4486722156164,New England,Northeast
1959,DELAWARE,616,441,139.68253968253967,South Atlantic,South
1959,FLORIDA,3592,4808,74.70881863560732,South Atlantic,South
1959,GEORGIA,445,3868,11.504653567735264,South Atlantic,South
1959,HAWAII,3686,622,592.604501607717,Pacific,West
1959,IDAHO,1624,657,247.1841704718417,Mountain,West
1959,ILLINOIS,9611,9986,96.24474263969557,East North Central,North Central
1959,INDIANA,4595,4613,99.60979839583784,East North Central,North Central
1959,IOWA,11468,2729,420.2271894466838,West North Central,North Central
1959,KENTUCKY,6647,2999,221.64054684894964,East South Central,South
1959,LOUISIANA,68,3208,2.119700748129676,West South Central,South
1959,MAINE,2588,957,270.4284221525601,New England,Northeast
1959,MARYLAND,2333,3066,76.09262883235486,South Atlantic,South
1959,MASSACHUSETTS,6305,5117,123.21672855188588,New England,Northeast
1959,MICHIGAN,11469,7767,147.66319042101196,East North Central,North Central
1959,MINNESOTA,2694,3366,80.03565062388593,West North Central,North Central
1959,MISSISSIPPI,1421,2138,66.46398503274088,East South Central,South
1959,MISSOURI,3605,4258,84.66416157820574,West North Central,North Central
1959,MONTANA,4185,669,625.5605381165919,Mountain,West
1959,NEBRASKA,410,1397,29.34860415175376,West North Central,North Central
1959,NEVADA,614,279,220.07168458781362,Mountain,West
1959,NEW HAMPSHIRE,456,596,76.51006711409396,New England,Northeast
1959,NEW JERSEY,30207,6015,502.19451371571074,Middle Atlantic,Northeast
1959,NEW MEXICO,4448,919,484.00435255712733,Mountain,West
1959,NEW YORK,23392,16685,140.19778243931677,Middle Atlantic,Northeast
1959,NORTH CAROLINA,3260,4458,73.12696276357111,South Atlantic,South
1959,NORTH DAKOTA,5559,618,899.5145631067961,West North Central,North Central
1959,OHIO,12029,9671,124.38217350842726,East North Central,North Central
1959,OKLAHOMA,668,2289,29.183049366535606,West South Central,South
1959,OREGON,7815,1746,447.59450171821305,Pacific,West
1959,PENNSYLVANIA,27808,11234,247.53427096314758,Middle Atlantic,Northeast
1959,RHODE ISLAND,308,857,35.93932322053676,New England,Northeast
1959,SOUTH CAROLINA,1946,2348,82.87904599659285,South Atlantic,South
1959,SOUTH DAKOTA,861,667,129.0854572713643,West North Central,North Central
1959,TENNESSEE,9720,3522,275.9795570698467,East South Central,South
1959,TEXAS,33917,9405,360.6273258904838,West South Central,South
1959,UTAH,5837,870,670.919540229885,Mountain,West
1959,VERMONT,2034,387,525.5813953488372,New England,Northeast
1959,VIRGINIA,13801,3951,349.30397367754995,South Atlantic,South
1959,WASHINGTON,14457,2821,512.4778447359093,Pacific,West
